"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"RT @kgotame123: Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians hates Aa…"
"Now its confirmed Aamir Fandom vs All Fandom 
LSC vs RB Clash 
Akkians will vote RB bcuz of their fav star
Srkians… https://t.co/AR0LFFliSa"
RT @shutup_roy: Normal people do Honeymoon after Marriage. Bollywood couples do Movies together after Marriage : Brahmashtra
Normal people do Honeymoon after Marriage. Bollywood couples do Movies together after Marriage : Brahmashtra
"RT @SunilKu92687431: Madam, you do whatever you want to do but before that assure  the Nation that- no privatisation of Public Sector Banks…"
RT @sanjaybpi: Please ensure 5 days week banking which is very legitimate demand since long and ensure the protection of future of youth in…
@lkantbhardwaj @BJP4Rajasthan @chshekharbjp @Shehzad_Ind @AshokShrivasta6 @ianuragthakur @lkantbhardwaj And she was… https://t.co/dFsLwFJsIM
@muskaanxsmile Maybe will come to delhi for brahmashtra promotions
"@AswaniArnav @SAMTHEBESTEST_ I think RK has given dates to Shamshera promotions, then brahmashtra promotions. Also,… https://t.co/AFzrImVJcF"
@Rahul1296587621 Ranbir south me promote nhi karega shayad isse bcoz Brahmashtra already their
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
"RT @ughmylife317: brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
"RT @ughmylife317: brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
"RT @sanjaybpi: Privatization is an organised loot and legalised plunder.
#PmStopPrivatization https://t.co/n6bwqix1Hp"
"RT @ughmylife317: brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
"RT @ughmylife317: brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
"RT @ughmylife317: brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
"brahmashtra reviving srk, rk, alia,dp fandoms all at once 🤌🏽"
"RT @DebanganaChak12: @sanjaybpi Scrap NPS
Impose Old Pension Scheme
#NPShataoOldPensionLao"
RT @DebanganaChak12: @sanjaybpi #NPShataoOldPensionLao.. Why not in our Public sector Banks?
RT @sanjaybpi: Following other 2/3 states in Jharkhand also the movement run by state government employees is going to be successfull.. Now…
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
"@thefauxx_ believe me,it's still better than brahmashtra"
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
RT @GuruVachakaKova: 386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. This…
386. All doubts and questions pertaining to duality and otherness will be destroyed by the question “Who am I?”. Th… https://t.co/6Zi1KYCmkZ
@kamra_madhur @Its_CineHub @aanandlrai Most awaited to lsc hi hain. 35-40 crore lene wali hain. No craze for shamsh… https://t.co/Ai2cixPqxP
#Urduwood this time with trailer of #Brahmastra trying to reap profit through Vedic characters failing to reflect o… https://t.co/wqGKx9iLck
"RT @d_addy_a: So is #Brahmashtra made of 3 astras ? Fire, water and wind ? That’s why three parts.
But I heard the second part is titled Is…"
@TeamSaath @sachin_rt @akshaykumar @NSaina @TandonRaveena @venkateshprasad Seems they used their Brahmashtra in the… https://t.co/wMS6Suau5C
RT @hardikraychanda: Your take on Brahmashtra trailer.
RT @devapriyar2: I mean...Hollywood has been taking inspiration from Hindu mythology/history for decades now ..so now it's time for the rea…
"So is #Brahmashtra made of 3 astras ? Fire, water and wind ? That’s why three parts.
But I heard the second part is… https://t.co/ezLKfYLGky"
RT @Alone59786698: One word “Amazing”  #Brahmashtra #RanbirKapoor https://t.co/4rn3ELi0jH
"Business ka #Brahmashtra! @FloBizOfficial 🥳

#branding #marketing https://t.co/jARCmmHeK4"
I'm so excited for brahmashtra it's gonna be great can't wait to watch on theaters
RT @Alone59786698: One word “Amazing”  #Brahmashtra #RanbirKapoor https://t.co/4rn3ELi0jH
@taran_adarsh @akshaykumar @vikramix @akshaykumar is not a good actor for telling the stories of Hindu pride &amp; reli… https://t.co/2QhRvpnjMQ
RT @devapriyar2: I mean...Hollywood has been taking inspiration from Hindu mythology/history for decades now ..so now it's time for the rea…
RT @devapriyar2: I mean...Hollywood has been taking inspiration from Hindu mythology/history for decades now ..so now it's time for the rea…
RT @Alone59786698: One word “Amazing”  #Brahmashtra #RanbirKapoor https://t.co/4rn3ELi0jH
RT @devapriyar2: I mean...Hollywood has been taking inspiration from Hindu mythology/history for decades now ..so now it's time for the rea…
